"guvr_id","guvr_numero","guvr_nome","gm_nome","data_de_envio","data_de_referencia","receita_vendas","receita_servicos","despesas","material_reciclado","rejeito","total_material_processado","postos_de_trabalho","renda_media","nome_tc_uvr"
3,1,ALTÔNIA - UVR 01,Altônia,2025-02-10,2025-01-10,47321.799999999996,15779.5,17122.59,41.8025,5.9,47.697500000000005,15,3000.0,Paula Tatiana Santana Vechi
3,1,ALTÔNIA - UVR 01,Altônia,2025-06-17,2025-05-01,48417.51000000001,15779.5,16636.09,64.2684,8.33,72.5984,15,3500.0,Paula Tatiana Santana Vechi
3,1,ALTÔNIA - UVR 01,Altônia,2025-03-21,2025-02-01,51204.350000000006,15779.5,15287.25,60.494,7.4,67.894,15,3000.0,Paula Tatiana Santana Vechi
3,1,ALTÔNIA - UVR 01,Altônia,2025-04-09,2025-03-01,50790.19,15779.5,17540.75,48.62358999999999,5.28,53.908089999999994,17,3500.0,Paula Tatiana Santana Vechi
3,1,ALTÔNIA - UVR 01,Altônia,2025-02-26,2024-11-01,34460.29,14811.45,2630.77,45.8125,4.47,50.286500000000004,15,2500.0,Paula Tatiana Santana Vechi
3,1,ALTÔNIA - UVR 01,Altônia,2025-02-06,2024-12-06,36688.91999999999,14811.45,28957.079999999998,33.1163,3.52,36.636300000000006,14,2500.0,Paula Tatiana Santana Vechi
3,1,ALTÔNIA - UVR 01,Altônia,2025-05-14,2025-04-01,51429.0,15779.5,15773.039999999999,46.077,6.85,52.927,16,3500.0,Paula Tatiana Santana Vechi
107,1,AMAPORÃ - UVR 01, Amaporã,2025-05-05,2025-04-01,3303.2400000000002,0.0,100.0,6.4392000000000005,8.4,14.839200000000002,6,533.0,Maria Regina Willers
107,1,AMAPORÃ - UVR 01, Amaporã,2025-03-26,2025-02-01,5429.57,0.0,100.0,9.84,10.5,20.34,6,891.0,Maria Regina Willers
107,1,AMAPORÃ - UVR 01, Amaporã,2025-03-27,2025-01-01,5426.06,0.0,100.0,6.87,8.65,15.52,4,1187.81,Maria Regina Willers
107,1,AMAPORÃ - UVR 01, Amaporã,2025-06-03,2025-05-01,8102.629999999999,0.0,100.0,15.065600000000002,10.1,25.1656,6,1333.43,Maria Regina Willers
107,1,AMAPORÃ - UVR 01, Amaporã,2025-04-09,2025-03-01,3544.47,0.0,100.0,5.07,8.5,13.57,6,574.0,Maria Regina Willers
39,1,ANAHY - UVR 01,Anahy,2025-03-11,2025-01-01,5708.6,3976.7,1284.9,8.05,1.95,10.0,5,2343.48,Willian de Oliveira Lino
39,1,ANAHY - UVR 01,Anahy,2025-02-26,2024-11-01,9111.85,4978.78,1000.0,9.787,0.0,9.787,5,3129.24,Willian de Oliveira Lino
39,1,ANAHY - UVR 01,Anahy,2025-04-15,2005-03-01,7212.79,11280.5,7560.54,10.03,2.9,12.93,6,2452.51,Willian de Oliveira Lino
39,1,ANAHY - UVR 01,Anahy,2025-06-09,2025-05-01,6361.95,14438.5,7651.73,9.14,2.59,11.73,5,2944.41,Willian de Oliveira Lino
39,1,ANAHY - UVR 01,Anahy,2025-03-10,2025-02-01,8409.669999999998,5221.4,1284.0,11.2906,2.92,14.2106,5,3105.57,Willian de Oliveira Lino
39,1,ANAHY - UVR 01,Anahy,2025-03-11,2024-12-01,6781.88,4878.74,1226.6,9.78,2.59,12.367249999999999,5,2910.82,Willian de Oliveira Lino
39,1,ANAHY - UVR 01,Anahy,2025-05-13,2025-04-01,6333.46,14613.4,7539.57,27.16,2.59,29.75,5,3052.68,Willian de Oliveira Lino
75,1,APUCARANA - UVR 01,Apucarana,2025-03-12,2025-02-01,144529.38999999998,118381.75,203674.69000000003,166.89939999999999,28.0,194.89939999999999,58,1518.0,Amanda Tayara Ribeiro da Silva
75,1,APUCARANA - UVR 01,Apucarana,2025-02-06,2025-01-01,114402.48,157622.1,169773.12,99.2759,28.24,127.51589999999999,58,1612.0,Amanda Tayara Ribeiro da Silva
75,1,APUCARANA - UVR 01,Apucarana,2025-06-04,2025-03-01,0.0,116487.25,1.0,0.0,0.01,0.01,58,1518.0,Rayra Emanuelly da Costa
20,1,ASSIS CHATEAUBRIAND - UVR 01,Assis Chateaubriand,2025-02-26,2024-11-01,45821.36000000001,17562.84,1870.37,42.954,20.65,63.604,35,1936.56,Gisele Cássia Tamparowky de Oliveira
76,1,ATALAIA - UVR 01,Atalaia,2025-03-05,2025-02-01,12354.960000000001,6950.0,2950.0,14.0546,6.03,20.0866,5,3200.0,Vagner Perseti Alves
76,1,ATALAIA - UVR 01,Atalaia,2025-06-04,2025-05-01,5617.1,6750.0,2950.0,6.304399999999999,3.68,9.984399999999999,4,1904.0,Vagner Perseti Alves
76,1,ATALAIA - UVR 01,Atalaia,2025-05-08,2025-04-01,9031.35,6750.0,2950.0,9.08,4.17,13.25,4,2730.0,Vagner Perseti Alves
76,1,ATALAIA - UVR 01,Atalaia,2025-02-10,2025-01-01,10480.77,2000.0,2950.0,9.481729999999999,3.98,13.46173,5,2500.0,Vagner Perseti Alves
76,1,ATALAIA - UVR 01,Atalaia,2025-04-02,2025-03-01,6140.5,6950.0,2950.0,5.6595,4.2,9.8555,5,1700.0,Vagner Perseti Alves
77,1,BARRACÃO - UVR 01,Barracão,2025-06-05,2025-05-01,16728.2,0.0,1499.0,17.880599999999998,0.0,17.880599999999998,12,1269.1,Tania Grespan
77,1,BARRACÃO - UVR 01,Barracão,2025-05-08,2025-04-01,13433.81,0.0,1871.56,12.9279,0.0,12.9279,9,1284.69,Tania Grespan
77,1,BARRACÃO - UVR 01,Barracão,2025-04-08,2025-03-01,11655.43,0.0,1387.9099999999999,9.4067,0.0,9.4067,10,1060.0,Tania Grespan
77,1,BARRACÃO - UVR 01,Barracão,2025-03-10,2025-02-01,16713.6,0.0,1206.0,15.8706,0.0,15.8706,10,1342.0,Tania Grespan
77,1,BARRACÃO - UVR 01,Barracão,2025-02-06,2025-01-05,25818.57,0.0,1430.0,26.6627,0.0,26.6627,10,1500.0,Tania Grespan
71,1,BELÉM - UVR 01 - ARAL,Belém,2025-03-24,2025-02-01,40577.56,31000.0,15851.72,47.648300000000006,4.15,51.795300000000005,25,1206.0,Ana Luiza de Araujo e Silva
70,2,BELÉM - UVR 02 - ACCSB,Belém,2025-03-06,2025-02-01,35555.03,30000.0,10420.49,47.8696,2.8,50.669599999999996,31,500.0,Herlem Carlen Ferro
71,1,BELÉM - UVR 01 - ARAL,Belém,2025-06-18,2025-05-01,24772.95,31000.0,321214.65,35.19,2.24,37.43,25,1200.0,Ana Luiza de Araujo e Silva
69,3,BELÉM - UVR 03 - CONCAVES,Belém,2025-06-12,2025-05-01,16021.2,11363.0,9077.81,26.21,1.73,27.94,14,1304.3,Monica Goreth Costa Ribeiro
72,4,BELÉM - UVR 04 - FILHOS DO SOL,Belém,2025-06-06,2025-05-01,26328.97,0.0,2619.48,47.93,7.43,55.36,10,2166.36,Thiago da Silva Santos
72,4,BELÉM - UVR 04 - FILHOS DO SOL,Belém,2025-03-12,2025-01-01,18767.5,32596.43,2985.52,38.6974,13.2,51.897400000000005,12,1824.32,Thiago da Silva Santos
71,1,BELÉM - UVR 01 - ARAL,Belém,2025-05-12,2025-04-01,14750.41,31000.0,28539.41,22.31,3.17,25.48,25,1200.0,Ana Luiza de Araujo e Silva
70,2,BELÉM - UVR 02 - ACCSB,Belém,2025-05-10,2025-04-01,23653.9,30340.0,29754.4,43.89,4.94,48.83,34,620.0,Herlem Carlen Ferro
72,4,BELÉM - UVR 04 - FILHOS DO SOL,Belém,2025-05-09,2025-04-01,28473.45,2232.5,1880.17,56.8715,7.9,64.7715,9,2156.25,Thiago da Silva Santos
72,4,BELÉM - UVR 04 - FILHOS DO SOL,Belém,2025-04-09,2025-03-01,23756.8,0.0,2025.13,45.18,8.45,53.63,10,2053.23,Thiago da Silva Santos
71,1,BELÉM - UVR 01 - ARAL,Belém,2025-01-17,2024-12-17,39044.96000000001,26000.0,27733.030000000002,35.959089999999996,20.0,55.959089999999996,25,500.0,Ana Luiza de Araujo e Silva
69,3,BELÉM - UVR 03 - CONCAVES,Belém,2025-05-10,2025-04-01,20942.0,19770.0,21875.55,34.54,1.83,36.37,15,1862.41,Monica Goreth Costa Ribeiro
69,3,BELÉM - UVR 03 - CONCAVES,Belém,2025-04-09,2025-02-01,32408.0,3133.12,18453.14,45.15,1.3,46.45,14,1308.39,Monica Goreth Costa Ribeiro
70,2,BELÉM - UVR 02 - ACCSB,Belém,2025-01-17,2024-12-16,28420.75,31500.0,10907.21,52.6095,3.4,56.009499999999996,31,1170.0,Herlem Carlen Ferro
72,4,BELÉM - UVR 04 - FILHOS DO SOL,Belém,2025-01-17,2024-12-13,18806.35,17000.0,1929.74,36.878,2.5,39.378,10,1776.86,Thaissa de Oliveira Scerne
70,2,BELÉM - UVR 02 - ACCSB,Belém,2025-03-06,2025-02-01,35258.03,30000.0,10420.49,47.7046,2.8,50.504599999999996,31,500.0,Herlem Carlen Ferro
69,3,BELÉM - UVR 03 - CONCAVES,Belém,2025-04-15,2025-03-01,32714.25,0.0,11862.61,45.42,1.2,46.62,14,1414.55,Monica Goreth Costa Ribeiro
71,1,BELÉM - UVR 01 - ARAL,Belém,2025-04-10,2025-03-01,37310.87,31000.0,15849.47,41.76,2.51,44.27,25,1200.0,Ana Luiza de Araujo e Silva
70,2,BELÉM - UVR 02 - ACCSB,Belém,2025-04-09,2025-03-01,30023.06,31840.0,32751.9,40.9,2.09997,43.0,34,790.0,Herlem Carlen Ferro
69,3,BELÉM - UVR 03 - CONCAVES,Belém,2025-01-17,2024-12-01,47576.9,8000.0,13875.53,32.9167,1.5,34.4167,17,1300.0,Jackson Souza Soeiro
72,4,BELÉM - UVR 04 - FILHOS DO SOL,Belém,2025-03-07,2025-02-01,22781.75,32596.43,2660.9700000000003,46.7215,11.85,58.5715,10,1855.2,Thiago da Silva Santos
71,1,BELÉM - UVR 01 - ARAL,Belém,2025-02-13,2025-01-01,23815.5,44607.0,27398.17,18.961,3.81,22.769,25,1200.0,Ana Luiza de Araujo e Silva
69,3,BELÉM - UVR 03 - CONCAVES,Belém,2025-02-24,2025-01-01,22452.4,7094.12,4826.84,3.71971,0.43,4.14551,17,1482.16,Jackson Souza Soeiro
70,2,BELÉM - UVR 02 - ACCSB,Belém,2025-02-12,2025-01-01,29286.3,1500.0,34581.31,59.758,9.0,68.75800000000001,31,1060.0,Herlem Carlen Ferro
70,2,BELÉM - UVR 02 - ACCSB,Belém,2025-06-10,2025-05-01,10175.0,30340.0,33649.0,22.32,1.64,23.96,32,620.0,Herlem Carlen Ferro
16,1,BOA VISTA DA APARECIDA - UVR 01,Boa Vista da Aparecida,2025-06-23,2025-05-01,19727.66,4000.0,986.39,21.1523,3.81,24.9623,10,2259.4,Marcos Gabriel Franciosi Borges
16,1,BOA VISTA DA APARECIDA - UVR 01,Boa Vista da Aparecida,2025-05-27,2025-04-01,15252.02,6500.0,3458.0,20.03,3.75,23.78,9,2383.48,Marcos Gabriel Franciosi Borges
16,1,BOA VISTA DA APARECIDA - UVR 01,Boa Vista da Aparecida,2025-03-20,2025-02-01,10206.64,4000.0,510.0,1.07,0.19,1.26,10,2259.0,Marcos Gabriel Franciosi Borges
16,1,BOA VISTA DA APARECIDA - UVR 01,Boa Vista da Aparecida,2025-03-21,2025-01-01,23463.62,4000.0,2348.15,26.55,4.15,30.7,10,1450.0,Marcos Gabriel Franciosi Borges
16,1,BOA VISTA DA APARECIDA - UVR 01,Boa Vista da Aparecida,2025-04-30,2025-03-01,20922.4,4000.0,510.0,19.47,3.56,23.03,9,2288.64,Marcos Gabriel Franciosi Borges
16,1,BOA VISTA DA APARECIDA - UVR 01,Boa Vista da Aparecida,2025-03-21,2024-12-01,10601.35,4000.0,1750.0,17.014,3.12,20.134,10,1455.0,Marcos Gabriel Franciosi Borges
16,1,BOA VISTA DA APARECIDA - UVR 01,Boa Vista da Aparecida,2025-03-21,2024-11-01,19070.64,4000.0,5200.0,16.46839,2.96,19.432389999999998,10,1200.0,Marcos Gabriel Franciosi Borges
79,1,BORRAZÓPOLIS - UVR 01,Borrazópolis,2025-04-02,2025-03-01,14110.29,61850.7,12451.2,9.38,6.76,16.14,16,2556.5,Daniele de Souza Lima Mei
79,1,BORRAZÓPOLIS - UVR 01,Borrazópolis,2025-06-02,2025-05-01,31359.57,61850.7,23647.72,31.43,15.0,46.43,24,3166.98,Daniele de Souza Lima Mei
79,1,BORRAZÓPOLIS - UVR 01,Borrazópolis,2025-03-12,2025-02-01,18367.6,61850.7,13683.76,19.4501,5.39,24.8401,17,2249.34,Daniele de Souza Lima Mei
79,1,BORRAZÓPOLIS - UVR 01,Borrazópolis,2025-02-10,2025-01-01,18703.48,43500.0,13051.83,24.047,0.01,24.057000000000002,22,2243.8,Daniele de Souza Lima Mei
79,1,BORRAZÓPOLIS - UVR 01,Borrazópolis,2025-05-12,2025-04-01,12311.41,61850.7,69877.96,21.8,13.71,35.51,26,2290.6,Daniele de Souza Lima Mei
28,1,BRAGANEY - UVR 01,Braganey,2025-04-10,2025-03-01,15608.250000000002,7952.04,7263.9,14.726,2.53,17.257,9,1767.0,Chayla Bianca Gazoli
28,1,BRAGANEY - UVR 01,Braganey,2025-03-31,2025-01-01,21017.25,25863.85,752.0,19.87,1.66,21.529,10,1448.0,Chayla Bianca Gazoli
28,1,BRAGANEY - UVR 01,Braganey,2025-03-18,2025-02-01,11162.1,9302.58,8902.74,10.894,1.81,12.704,8,2006.0,Geni rodrigues da silva morais
28,1,BRAGANEY - UVR 01,Braganey,2025-03-19,2024-11-01,16905.699999999997,8524.0,2870.06,17.04798,2.78,19.825979999999998,10,2177.8,Geni rodrigues da silva morais
28,1,BRAGANEY - UVR 01,Braganey,2025-05-14,2025-04-01,11992.46,7427.16,4823.35,13.92,1.108,15.03,10,1942.45,Chayla Bianca Gazoli
28,1,BRAGANEY - UVR 01,Braganey,2025-03-20,2024-12-01,9608.2,6065.0,3954.7,10.573,1.89,12.464,10,1891.0,Geni rodrigues da silva morais
28,1,BRAGANEY - UVR 01,Braganey,2025-06-10,2025-05-01,11833.470000000001,7351.56,2198.54,13.092,1.49,14.582,10,1743.71,Chayla Bianca Gazoli
29,1,BRASILÂNDIA DO SUL - UVR 01,Brasilândia do Sul,2025-05-14,2025-04-01,11175.550000000001,9663.5,1773.7,10.871,2.82,13.691,8,2450.0,Solange Maria Masqueti
29,1,BRASILÂNDIA DO SUL - UVR 01,Brasilândia do Sul,2025-03-10,2025-02-01,10976.300000000001,5698.0,15697.42,10.36,2.11,12.471,6,2651.15,Solange Maria Masqueti
29,1,BRASILÂNDIA DO SUL - UVR 01,Brasilândia do Sul,2025-06-13,2025-05-01,10978.1,6303.5,1285.6,11.461,2.69,14.151,7,2050.0,Solange Maria Masqueti
29,1,BRASILÂNDIA DO SUL - UVR 01,Brasilândia do Sul,2025-02-26,2024-11-01,5616.15,3932.5,0.0,7.012,1.73,8.737,6,1655.0,Solange Maria Masqueti
29,1,BRASILÂNDIA DO SUL - UVR 01,Brasilândia do Sul,2025-04-09,2025-03-01,13870.3,6794.15,243.7,12.353,2.89,15.243,8,2400.0,Solange Maria Masqueti
30,1,CAFELÂNDIA - UVR 01,Cafelândia,2025-03-11,2025-02-01,72979.57999999999,40111.97,5506.67,82.127,36.12,118.24699999999999,49,2499.58,Cristiane Petry Vieira
30,1,CAFELÂNDIA - UVR 01,Cafelândia,2025-06-11,2025-05-01,57085.24,35053.31,26179.2,70.53,22.62,93.15,46,2258.54,Cristiane Petry Vieira
30,1,CAFELÂNDIA - UVR 01,Cafelândia,2025-05-10,2025-04-01,73100.57,36165.47,25614.81,74.72,27.39,102.11,47,2255.0,Cristiane Petry Vieira
30,1,CAFELÂNDIA - UVR 01,Cafelândia,2025-04-28,2025-03-01,43217.31,17266.32,159685.61,43.623,0.02,43.643,47,1727.09,Cristiane Petry Vieira
30,1,CAFELÂNDIA - UVR 01,Cafelândia,2025-03-17,2024-11-01,37116.04999999999,50270.5,4629.0,43.421,36.12,79.541,54,2210.0,Cristiane Petry Vieira
30,1,CAFELÂNDIA - UVR 01,Cafelândia,2025-01-02,2024-10-02,62545.26,41657.79,0.0,85.379,3.0,88.379,54,2200.0,Admin Laboratório
30,1,CAFELÂNDIA - UVR 01,Cafelândia,2025-01-02,2024-09-02,49481.89,20918.72,0.0,73.38,0.0,73.38,52,1900.0,Admin Laboratório
30,1,CAFELÂNDIA - UVR 01,Cafelândia,2025-01-02,2024-08-02,41945.99,32769.82,0.0,57.786,25.0,82.786,52,1850.0,Admin Laboratório
80,1,CAMBARA - UVR 01,Cambará,2025-03-10,2025-02-01,56702.31999999999,16250.0,25236.24,65.0167,9.02,74.0391,20,2886.28,Eunice Fernandes Gonzaga
80,1,CAMBARA - UVR 01,Cambará,2025-05-08,2025-04-01,45080.33,16250.0,24023.24,36.07,5.65,41.72,20,2213.34,Eunice Fernandes Gonzaga
80,1,CAMBARA - UVR 01,Cambará,2025-02-10,2025-01-01,59936.09999999999,16250.0,30622.61,51.13019999999999,18.0,69.13019999999999,20,2693.9,Eunice Fernandes Gonzaga
80,1,CAMBARA - UVR 01,Cambará,2025-06-06,2025-05-01,52194.19,16250.0,24896.32,56.73,6.24,62.97,18,2427.41,Eunice Fernandes Gonzaga
80,1,CAMBARA - UVR 01,Cambará,2025-04-09,2025-03-01,43602.33,16250.0,23971.32,40.41,6.02,46.43,20,2262.29,Eunice Fernandes Gonzaga
108,1,CAMPINA DA LAGOA - UVR 01,Campina da Lagoa,2025-03-28,2025-03-01,16955.300000000003,0.0,330.0,14.43,3.04,17.468,4,4156.32,Danielli Casarin Vilela de Almeida Cansian
108,1,CAMPINA DA LAGOA - UVR 01,Campina da Lagoa,2025-06-03,2025-05-01,14534.6,0.0,2095.16,12.21,3.64,15.850000000000001,9,1435.32,elder yudy aia arantes
108,1,CAMPINA DA LAGOA - UVR 01,Campina da Lagoa,2025-03-28,2025-02-01,18.589999999999996,0.0,420.0,13.22,3.71,16.93,4,3393.39,Danielli Casarin Vilela de Almeida Cansian
108,1,CAMPINA DA LAGOA - UVR 01,Campina da Lagoa,2025-05-22,2025-04-01,36221.6,0.0,195.0,23.12,15.0,38.120000000000005,4,9006.65,elder yudy aia arantes
108,1,CAMPINA DA LAGOA - UVR 01,Campina da Lagoa,2025-03-25,2025-01-01,26481.349999999995,0.0,450.0,19.948,0.0,19.949,4,6507.83,Danielli Casarin Vilela de Almeida Cansian
60,1,CAMPO BONITO - UVR 01,Campo Bonito,2025-06-11,2025-05-01,14949.49,21325.0,15256.64,14.23,2.1,16.33,8,3404.0,Diego Hemerich
60,1,CAMPO BONITO - UVR 01,Campo Bonito,2025-05-16,2025-04-01,14489.9,21325.0,9671.92,13.78,1.8,15.58,8,3559.5,Diego Hemerich
60,1,CAMPO BONITO - UVR 01,Campo Bonito,2025-03-20,2025-01-01,14115.539999999999,21325.0,10323.77,10.397900000000002,2.1,12.497900000000001,8,3492.0,Diego Hemerich
60,1,CAMPO BONITO - UVR 01,Campo Bonito,2025-03-20,2024-12-01,13603.240000000002,20404.61,5869.9,9.6201,2.1,11.7201,8,2407.0,Diego Hemerich
60,1,CAMPO BONITO - UVR 01,Campo Bonito,2025-02-26,2024-11-01,13605.26,21325.0,6475.18,11.6116,4.8,16.4116,8,2936.5,Diego Hemerich
60,1,CAMPO BONITO - UVR 01,Campo Bonito,2025-04-10,2025-03-01,16331.34,21325.0,17521.05,16.75,2.3,19.05,7,3861.0,Diego Hemerich
60,1,CAMPO BONITO - UVR 01,Campo Bonito,2025-03-10,2025-02-01,14694.27,21325.0,13869.77,10.54,2.11,12.65,7,3603.0,Diego Hemerich
109,1,CAMPO LARGO - UVR 01,Campo Largo,2025-05-13,2025-04-01,42214.08,0.0,12594.42,43.74,12.0,55.74,23,1300.0,Hayana dos Santos Jaines
110,3,CAMPO LARGO - UVR 03,Campo Largo,2025-04-10,2025-03-01,56294.75,0.0,4294.92,47.13,12.0,59.13,15,4000.0,Hayana dos Santos Jaines
113,4,CAMPO LARGO - UVR 04,Campo Largo,2025-05-13,2025-04-01,23669.75,0.0,4730.0,20.93,11.0,31.93,14,1000.0,Hayana dos Santos Jaines
112,5,CAMPO LARGO - UVR 05,Campo Largo,2025-05-13,2025-04-01,34096.7,0.0,71221.64,37.31,12.0,49.31,26,1518.0,Hayana dos Santos Jaines
111,2,CAMPO LARGO - UVR 02,Campo Largo,2025-03-26,2025-01-01,8457.75,0.0,4153.08,8.8,1.8,10.600000000000001,7,1195.28,Hayana dos Santos Jaines
109,1,CAMPO LARGO - UVR 01,Campo Largo,2025-03-27,2025-01-01,38094.25,0.0,7194.39,34.83089,0.0,34.83089,0,1500.0,Hayana dos Santos Jaines
109,1,CAMPO LARGO - UVR 01,Campo Largo,2025-03-27,2025-02-01,20507.8,0.0,6616.39,15.52,0.0,15.52,0,1500.0,Hayana dos Santos Jaines
111,2,CAMPO LARGO - UVR 02,Campo Largo,2025-06-09,2025-05-01,6424.25,0.0,5397.3,4.75,8.0,12.75,7,1648.09,Hayana dos Santos Jaines
113,4,CAMPO LARGO - UVR 04,Campo Largo,2025-06-09,2025-05-01,0.0,0.0,3500.0,0.0,0.0,0.0,0,0.0,Hayana dos Santos Jaines
111,2,CAMPO LARGO - UVR 02,Campo Largo,2025-04-10,2025-03-01,14554.5,0.0,5774.57,11.43,8.0,19.43,9,1500.0,Hayana dos Santos Jaines
113,4,CAMPO LARGO - UVR 04,Campo Largo,2025-04-07,2025-02-01,19680.53,0.0,4594.49,24.327399999999994,0.0,24.327399999999994,8,1000.0,Hayana dos Santos Jaines
111,2,CAMPO LARGO - UVR 02,Campo Largo,2025-03-27,2025-02-01,12281.099999999999,0.0,13829.21,6.0572,1.8,7.8572,0,930.28,Hayana dos Santos Jaines
109,1,CAMPO LARGO - UVR 01,Campo Largo,2025-05-28,2025-05-01,48948.07,0.0,10660.19,51.55,12.0,63.55,27,1358.7,Hayana dos Santos Jaines
111,2,CAMPO LARGO - UVR 02,Campo Largo,2025-05-13,2025-04-01,14609.8,0.0,8368.65,13.75,8.0,21.75,6,1424.17,Hayana dos Santos Jaines
110,3,CAMPO LARGO - UVR 03,Campo Largo,2025-05-13,2025-04-01,54138.92,0.0,5314.0,50.34,12.0,62.34,14,3900.0,Hayana dos Santos Jaines
110,3,CAMPO LARGO - UVR 03,Campo Largo,2025-06-09,2025-05-01,45777.750000000015,0.0,1951.0,46.635600000000004,0.0,46.635600000000004,14,3500.0,Hayana dos Santos Jaines
112,5,CAMPO LARGO - UVR 05,Campo Largo,2025-03-28,2025-01-01,60821.58,0.0,45462.55,86.344,0.0,86.344,21,1518.0,Hayana dos Santos Jaines
113,4,CAMPO LARGO - UVR 04,Campo Largo,2025-03-28,2025-01-01,26242.98,0.0,4594.49,21.674550000000004,0.0,21.674550000000004,0,1000.0,Hayana dos Santos Jaines
110,3,CAMPO LARGO - UVR 03,Campo Largo,2025-03-27,2025-02-01,54798.909999999996,0.0,3590.0,42.32190000000001,0.0,42.32190000000001,14,3900.0,Hayana dos Santos Jaines
110,3,CAMPO LARGO - UVR 03,Campo Largo,2025-03-27,2025-01-01,42468.56,0.0,5133.0,44.09,0.0,44.09,14,3700.0,Hayana dos Santos Jaines
112,5,CAMPO LARGO - UVR 05,Campo Largo,2025-04-10,2025-03-01,89023.65,0.0,39165.88,40.7,10.177,50.88,20,1518.0,Hayana dos Santos Jaines
112,5,CAMPO LARGO - UVR 05,Campo Largo,2025-06-10,2025-05-01,31397.25,0.0,64796.68,39.13,12.0,51.13,21,1518.0,Hayana dos Santos Jaines
113,4,CAMPO LARGO - UVR 04,Campo Largo,2025-04-10,2025-03-01,14917.45,0.0,4730.0,12.94,5.6,18.54,11,1000.0,Hayana dos Santos Jaines
112,5,CAMPO LARGO - UVR 05,Campo Largo,2025-03-28,2025-02-01,43597.15,0.0,83445.33,47.94,0.0,47.94,21,1518.0,Hayana dos Santos Jaines
109,1,CAMPO LARGO - UVR 01,Campo Largo,2025-04-10,2025-03-01,40716.7,0.0,9034.1,33.65,12.0,45.65,25,1440.0,Hayana dos Santos Jaines
81,1,CAMPO MAGRO - UVR 01,Campo Magro,2025-02-10,2025-01-01,77291.1,116277.52,11495.15,112.44,43.0,155.44,38,5296.54,Evellyn Renata Bereza Bueno
81,1,CAMPO MAGRO - UVR 01,Campo Magro,2025-03-10,2025-02-01,167713.59999999998,38879.25,18938.66,129.10285000000002,35.0,164.10285000000002,38,5352.61,Evellyn Renata Bereza Bueno
81,1,CAMPO MAGRO - UVR 01,Campo Magro,2025-05-08,2025-04-01,160686.72,34888.17,24763.120000000003,133.998,40.0,173.998,38,4284.96,Evellyn Renata Bereza Bueno
81,1,CAMPO MAGRO - UVR 01,Campo Magro,2025-04-10,2025-03-01,110279.65,34888.17,11542.91,114.99,35.0,149.99,38,3190.93,Evellyn Renata Bereza Bueno
81,1,CAMPO MAGRO - UVR 01,Campo Magro,2025-06-16,2025-05-01,112235.67,25469.1,14876.47,121.98,36.0,157.98,38,3281.0,Evellyn Renata Bereza Bueno
82,1,CAPANEMA - UVR 01,Capanema,2025-03-05,2025-02-01,29608.76,0.0,1287.0,23.780720000000002,0.0,23.780720000000002,8,2930.79,Anandra da Silva
82,1,CAPANEMA - UVR 01,Capanema,2025-04-09,2025-03-01,33076.34000000001,0.0,2068.0,31.9547,5.6,37.5547,10,3421.83,Anandra da Silva
82,1,CAPANEMA - UVR 01,Capanema,2025-02-06,2025-01-01,10999.699999999999,0.0,1007.0,17.64,0.0,17.64,10,1835.21,Anandra da Silva
82,1,CAPANEMA - UVR 01,Capanema,2025-06-03,2025-05-01,29428.39,0.0,5343.91,27.49,7.92,35.41,9,3966.37,Anandra da Silva
82,1,CAPANEMA - UVR 01,Capanema,2025-05-02,2025-04-01,40855.3,0.0,6570.77,31.32217,11.23,42.552170000000004,13,2972.08,Anandra da Silva
18,1,CAPITÃO LEONIDAS MARQUES - UVR 01,Capitão Leônidas Marques,2025-03-05,2025-02-01,59590.07,21553.82,28967.59,59.38,9.39,68.77,18,2899.85,Tatiane Girardi
18,1,CAPITÃO LEONIDAS MARQUES - UVR 01,Capitão Leônidas Marques,2025-03-06,2025-01-01,73438.43,22010.95,34980.7,60.64,10.77,71.41,19,3172.03,Tatiane Girardi
18,1,CAPITÃO LEONIDAS MARQUES - UVR 01,Capitão Leônidas Marques,2025-03-28,2025-03-01,61298.99,20848.34,28764.4,57.44,8.83,66.27,18,2915.72,Tatiane Girardi
18,1,CAPITÃO LEONIDAS MARQUES - UVR 01,Capitão Leônidas Marques,2025-05-05,2025-04-01,69045.13,20733.09,32760.93,57.12,9.98,67.1,17,3354.33,Tatiane Girardi
18,1,CAPITÃO LEONIDAS MARQUES - UVR 01,Capitão Leônidas Marques,2025-03-06,2024-12-01,66413.18,22516.69,31638.72,62.02826,9.3,71.32826,19,2967.95,Tatiane Girardi
18,1,CAPITÃO LEONIDAS MARQUES - UVR 01,Capitão Leônidas Marques,2025-03-20,2024-11-01,63618.96999999999,22223.11,31891.02,61.2345,8.82,70.05449999999999,17,3156.12,Tatiane Girardi
18,1,CAPITÃO LEONIDAS MARQUES - UVR 01,Capitão Leônidas Marques,2025-06-03,2025-05-01,61557.65,22381.37,30216.95,61.66,10.39,72.05,17,3162.02,Tatiane Girardi
57,1,CASCAVEL - UVR 01 - MANAUS,Cascavel,2025-06-17,2025-01-01,68594.95,1026.5,25621.09,102.1341,13.91,116.0441,22,2000.0,Edson Batista de Castro
43,4,CASCAVEL - UVR 04 - CASCAVEL VELHO,Cascavel,2025-04-18,2025-03-01,2531.6,0.0,4468.13,0.3,0.0,0.3,24,0.0,Mauricio Pinto de Lima
